"","CNTSCHID","BELONG","ST001D01T","AGE","ST004D01T","MOTIVAT","COOPERATE","EMOSUPS","unfairteacher","ESCS","ST038Q01NA","ST038Q02NA","ST038Q03NA","ST038Q04NA","ST038Q05NA","ST038Q06NA","ST038Q07NA","ST038Q08NA","SCHSIZE","CLSIZE","SCHLTYPE"
"5473",15200180,"1,5043",10,"16,08",1,",9799",",9675","-3,0789",6,",1725",7,7,1,1,1,1,1,1,814,43,2
"5474",15200180,",7663",10,"15,92",1,"1,1359","-3,332","-2,4329",6,",2421",7,7,1,1,1,1,1,1,814,43,2
"5475",15200180,"-1,6636",10,"16,17",2,"-,6127","-1,1664","-,4263",10,"-1,4198",7,7,1,1,1,1,1,1,814,43,2
"5476",15200180,",9357",10,"16,17",2,"-,1651","-,2882","-2,2942",7,"-1,8017",7,7,1,1,1,1,1,1,814,43,2
"5477",15200180,"-,3381",10,"16,17",2,",9799","-,2882","-,889",8,"-,608",7,7,1,2,1,1,1,1,814,43,2
"5478",15200180,"-,6334",10,"16,08",2,"-,0495","1,5899","-,7526",11,"-,6916",7,7,1,1,1,1,2,1,814,43,2
"5479",15200180,"2,5915",10,"15,58",1,"1,8543",",8242","1,0991",13,"-1,3896",7,7,1,1,1,1,1,2,814,43,2
"5480",15200180,"2,5915",9,"15,67",2,",1246","2,2879","-3,0789",24,"-,2678",7,7,1,1,1,1,1,1,814,43,2
"5481",15200180,"-,1144",9,"15,5",1,"-,3954","-,8088","-1,6136",11,"-1,8808",7,7,2,1,1,1,1,2,814,43,2
"5482",15200180,",5073",10,"15,42",2,",1111","1,0205","1,0991",9,"-1,043",7,7,1,1,1,2,1,1,814,43,2
"5483",15200180,",0248",9,"15,83",2,"-,7662","-,9705","1,0991",7,"-1,14",7,7,1,1,1,1,1,1,814,43,2
"5484",15200180,",4932",10,"15,75",2,",4631",",6615",",0264",13,"-2,0422",7,7,1,2,1,1,2,1,814,43,2
"5485",15200180,"-,3381",10,"16",1,"-,5996",",9455","-,2495",9,"-,9175",7,7,1,1,1,2,1,2,814,43,2
"5486",15200180,",6642",10,"15,92",2,",5796","-,2882","1,0991",7,"-1,0086",7,7,1,1,1,1,1,1,814,43,2
"5487",15200180,",4972",10,"15,75",1,",3377","-1,5582",",0264",10,"-1,7774",7,7,1,1,2,1,1,4,814,43,2
"5488",15200180,"-2,3396",10,"16",2,"-,0495","-,2882","1,0991",10,"-1,4768",7,7,1,2,1,1,1,1,814,43,2
"5489",15200180,",7934",10,"15,58",2,",9799","1,3264","1,0991",10,",1332",7,7,1,1,1,1,1,1,814,43,2
"5490",15200181,"-,1515",10,"15,92",2,",4748",",395","-,4263",9,"-,5178",7,7,1,2,1,1,1,1,926,28,2
"5491",15200181,",5643",10,"16,08",1,"1,8543","2,2879",",4662",8,"-1,3504",7,7,1,1,1,1,1,3,926,28,2
"5492",15200181,"-,1266",10,"15,58",2,"-,2776","-,2882","-1,6144",11,",0984",7,7,1,1,1,1,1,1,926,28,2
"5493",15200181,",1802",10,"15,67",2,",2433","1,5899",",3838",6,",9212",7,7,2,2,1,1,1,2,926,28,2
"5494",15200181,"-,8714",10,"16,33",1,"-1,4159",",2835","-1,9546",9,",4907",7,7,1,1,9,2,1,2,926,28,2
"5495",15200181,"-,4838",9,"15,42",2,",608","-,2882",",5658",6,"-1,2622",7,7,1,1,1,3,1,1,926,28,2
"5496",15200181,"-,779",10,"15,42",2,"1,3961","-,3266","-,0436",7,"-,2019",7,7,1,2,1,1,1,1,926,28,2
"5497",15200181,",2947",10,"15,83",2,",1111","-,9124","-,889",12,"-1,2984",7,7,2,1,1,1,2,2,926,28,2
"5498",15200181,"-,7991",9,"16,33",1,",1928","-1,198","-,889",9,"-1,1654",7,7,2,1,1,1,1,1,926,28,2
"5499",15200181,"-3,1297",10,"16,25",1,",1111",",9455","1,0991",8,",1536",7,7,1,1,1,1,1,1,926,28,2
"5500",15200181,"-,3381",10,"15,67",1,"1,8543",",9675","-1,9901",7,"-,5107",7,7,1,1,1,1,1,1,926,28,2
"5501",15200181,"-,2387",10,"15,5",2,"1,8543","1,0425",",5658",10,",3535",7,7,1,2,1,1,1,1,926,28,2
"5502",15200181,"-,969",9,"15,42",1,"-,5996",",8242","1,0991",8,",6314",7,7,2,1,1,2,1,3,926,28,2
"5503",15200181,"1,1245",10,"15,42",2,"1,8543",",395","1,0991",8,"-,4462",7,7,1,2,1,1,1,2,926,28,2
"5504",15200181,"-,8292",10,"15,75",2,",4239",",8242",",5658",14,",9685",7,7,1,1,1,1,1,2,926,28,2
"5505",15200181,"-,1266",10,"16",1,"1,3961","2,2879","1,0991",6,"-,7568",7,7,1,1,1,1,1,1,926,28,2
"5506",15200181,",3549",10,"15,67",1,"1,8543",",9455","1,0991",6,",5417",7,7,1,1,1,1,1,1,926,28,2
"5507",15200181,"-,1515",9,"15,42",2,"-1,0701",",6615","-,3306",9,"-,4567",7,7,1,1,1,1,1,2,926,28,2
"5508",15200181,",6642",10,"15,92",2,"1,0385",",4252",",5658",6,"-1,4419",7,7,1,1,1,1,1,1,926,28,2
"5509",15200181,"-,7123",10,"15,92",2,"1,8543","-,0607","-1,57",6,"1,0243",7,7,2,2,1,1,1,2,926,28,2
"5510",15200181,"-,3919",9,"15,42",2,"-,9663","-,8295","1,0991",9,"-,3818",7,7,1,1,1,1,1,1,926,28,2
"5511",15200181,"-,5064",10,"16",2,"-,2803","-,2882","-1,9546",6,"-1,3065",7,7,1,1,1,1,1,1,926,28,2
"5512",15200181,",9357",10,"16,33",1,",8101","1,5604","1,0991",9,",9608",7,7,1,1,1,1,1,1,926,28,2
"5513",15200181,",0018",10,"15,92",2,"-,2111","1,0425","1,0991",8,",818",7,7,2,2,2,1,2,1,926,28,2
"5514",15200181,"-,1515",10,"16,08",2,",1111","-,2882","1,0991",8,"-,7171",7,7,1,1,1,1,1,2,926,28,2
"5515",15200181,"2,5915",10,"16",1,",8598","1,5604","1,0991",6,"-1,0153",7,7,1,1,1,1,1,1,926,28,2
"5516",15200181,"-1,7548",10,"16,17",1,",1717","-,9124",",4662",9,",2376",7,7,4,2,1,1,1,2,926,28,2
"5517",15200181,"-2,4078",11,"16,33",1,",4631","1,164","1,0991",8,",7178",7,7,1,1,1,1,1,1,926,28,2
"5518",15200181,",6642",10,"15,58",1,",8598",",4252","1,0991",8,",0361",7,7,1,1,1,1,1,2,926,28,2
"5519",15200181,"-,3381",10,"15,92",1,",1111",",9455","-,2511",9,",0741",7,7,2,2,1,2,1,3,926,28,2
"5520",15200181,",5423",10,"15,83",1,"-,8771","-,2882","-1,6136",7,"1,8634",7,7,1,1,1,1,1,1,926,28,2
"5521",15200181,"-1,0137",10,"15,83",1,",2776","-,9124","-1,3298",9,"-,3647",7,7,2,1,1,1,1,2,926,28,2
"5522",15200181,",412",10,"16,08",1,",4631",",4252","-,3306",7,"-,4802",7,7,1,1,1,1,1,1,926,28,2
"5523",15200181,"-,451",10,"15,75",2,",4631",",8242",",0264",14,",8794",7,7,1,4,1,2,1,3,926,28,2
"5524",15200181,"-,6837",10,"16,17",2,"1,8543",",395","-3,0789",10,"-,4806",7,7,1,1,1,1,1,1,926,28,2
"5525",15200181,"-1,1041",10,"16",1,",9799","-,7662","-,2312",17,"-,1368",7,7,1,1,1,1,1,1,926,28,2
"5526",15200181,"-,8828",10,"16,17",2,",1111","-,2882",",1711",9,",6929",7,7,1,1,1,1,1,1,926,28,2
"5527",15200181,",9357",10,"15,75",1,",4631",",9455",",5658",8,",1562",7,7,1,1,1,1,1,2,926,28,2
"5528",15200181,",7701",10,"15,5",2,"1,8543","-,2882","1,0991",6,"-,3461",7,7,1,1,1,1,1,1,926,28,2
"5529",15200181,"-1,0036",9,"15,92",1,"-,5969","-,7876","-,889",12,",9202",7,7,9,1,1,1,1,2,926,28,2
"5530",15200181,"-,3381",10,"15,5",1,"1,8543","1,5604","1,0991",8,"-,4562",7,7,1,1,1,2,1,2,926,28,2
"5531",15200182,"-,5694",10,"15,83",1,"-,0056","-1,5859","-1,6144",8,"-1,727",7,7,9,9,9,9,9,9,1181,33,2
"5532",15200182,"-,8007",10,"15,92",2,",8598","1,4116","-,2495",8,"-1,3677",7,7,1,3,1,1,1,1,1181,33,2
"5533",15200182,"1,5043",10,"15,83",1,"-,0495",",395","1,0991",6,"-1,949",7,7,1,1,1,1,1,1,1181,33,2
"5534",15200182,"-,2859",9,"15,83",1,"-,7315","-,2882","-,889",12,",1251",7,7,2,1,1,1,1,2,1181,33,2
"5535",15200182,"-1,2158",9,"16,08",1,"-,2803","-,9705","-1,3298",7,"-1,2385",7,7,1,1,1,1,1,1,1181,33,2
"5536",15200182,"-1,4232",9,"15,92",2,"1,0385","-1,5318",",0949",19,"-,0878",7,7,2,3,1,1,2,4,1181,33,2
"5537",15200182,",412",10,"15,92",1,",3377","-1,1533","-,2495",8,"-,7488",7,7,2,2,2,1,1,2,1181,33,2
"5538",15200182,"-1,0231",10,"15,75",2,",4094","-,8088","1,0991",6,"-,7645",7,7,1,1,1,1,1,1,1181,33,2
"5539",15200182,"-,4015",10,"16,08",1,",9799","-,2882","-1,6144",13,"-1,7118",7,7,2,2,1,2,1,2,1181,33,2
"5540",15200182,"-,5064",10,"15,75",1,",2168","-1,198","-,2495",7,"-2,9449",7,7,1,1,1,1,1,1,1181,33,2
"5541",15200182,"2,249",10,"16,08",2,",5952",",8242","1,0991",15,"-,9822",7,7,1,1,1,1,1,1,1181,33,2
"5542",15200182,"-,1144",9,"16",2,"1,8543","1,0425",",5658",11,"-2,1816",7,7,1,1,1,1,1,1,1181,33,2
"5543",15200182,"-,3335",10,"15,58",2,"-,8133","-,2882","-1,3298",13,"-2,2135",7,7,1,1,1,2,1,1,1181,33,2
"5544",15200182,"-,082",10,"16",1,"-,8771","-,3266","-,2495",8,"-1,2288",7,7,1,1,1,1,1,1,1181,33,2
"5545",15200182,",3171",10,"16",1,"-,5643","1,5604","1,0991",9,",2257",7,7,1,2,1,1,1,2,1181,33,2
"5546",15200182,",5073",10,"15,58",2,"-1,5468",",5759","1,0991",8,"-1,3049",7,7,1,1,1,1,1,1,1181,33,2
"5547",15200182,"-1,8419",9,"15,92",2,",5539","-2,2559",",3838",6,"-1,4747",7,7,1,2,1,1,1,1,1181,33,2
"5548",15200182,",1313",10,"16,25",2,"1,8543","2,2879","1,0991",13,",5948",7,7,1,1,1,1,1,1,1181,33,2
"5549",15200182,",3998",10,"15,83",1,",705","2,2879","1,0991",12,"-1,6141",7,7,2,1,1,1,1,1,1181,33,2
"5550",15200182,",2947",10,"16,17",2,",4631","-,9705","-2,5841",6,"-2,1867",7,7,3,4,1,1,1,1,1181,33,2
"5551",15200182,",0194",9,"16,08",1,"-,3954","-,7876","-,3306",8,"-2,4396",7,7,2,1,1,1,1,1,1181,33,2
"5552",15200182,"-,7896",10,"15,67",2,"-,1651","-,2882","1,0991",6,"-,8773",7,7,1,1,1,1,1,1,1181,33,2
"5553",15200182,"-,0621",9,"15,42",2,",1111","-,618","1,0991",8,"-1,2161",7,7,1,1,1,1,1,2,1181,33,2
"5554",15200182,"-,7104",9,"15,67",2,"-,1163","1,0205","-3,0789",11,"-1,1223",7,7,1,2,1,2,1,1,1181,33,2
"5555",15200182,",4906",11,"16,33",2,",4094",",9675","1,0991",8,"-,381",7,7,2,2,1,1,1,1,1181,33,2
"5556",15200182,",9357",9,"16",2,",4239",",6615","-,889",6,"-2,079",7,7,1,2,1,1,1,1,1181,33,2
"5557",15200182,"2,5915",10,"16,33",2,"1,8543","1,3264","1,0991",6,",9298",7,7,1,1,1,1,1,1,1181,33,2
"5558",15200182,",3852",10,"15,92",2,",5539",",5759","-,3306",10,"-,1239",7,7,1,1,1,1,1,3,1181,33,2
"5559",15200182,",2947",11,"16,33",1,",3377","-,2882","1,0991",9,"-1,8611",7,7,1,1,1,1,1,1,1181,33,2
"5560",15200182,"-,9585",10,"15,67",2,",9399",",9455","-1,4924",7,"-,9532",7,7,2,1,1,1,1,2,1181,33,2
"5561",15200182,",1516",10,"15,83",2,"-,6127","-,7876","-,2495",8,"-1,5644",7,7,1,1,1,1,1,1,1181,33,2
"5562",15200182,"-,5152",9,"15,58",1,"1,8543","-,8088","-,2511",99,",2158",7,7,NA,NA,NA,NA,NA,NA,1181,33,2
"5563",15200182,",5676",10,"15,75",1,",645",",395","1,0991",99,"-2,9361",7,7,NA,NA,NA,NA,NA,NA,1181,33,2
"5564",15200182,"-,4838",9,"15,5",1,"-,4849","-,8088",",0264",7,"-2,3502",7,7,1,1,1,1,1,2,1181,33,2
"5565",15200182,"-,3305",10,"15,67",1,",5242","-,7876","1,0991",8,"-3,0709",7,7,1,1,1,1,1,2,1181,33,2
"5566",15200182,"-,0621",10,"15,83",2,"-,1651","-,2882","-3,0789",10," ",7,7,1,1,1,1,1,1,1181,33,2
"5567",15200182,"-,8098",10,"15,83",1,"-,6127","-1,1423","-,2232",15," ",7,7,1,1,1,1,1,2,1181,33,2
"5568",15200182,"-,5942",10,"16,08",1,",4094","-1,0551","1,0991",6,"-1,2207",7,7,1,1,1,1,1,1,1181,33,2
"5569",15200182,",1937",10,"16,08",2,"1,3961",",5759","1,0991",16,"-,9867",7,7,3,3,1,2,1,1,1181,33,2
"5570",15200182,",3602",10,"16,33",2,"1,8543",",4252","1,0991",9,"-2,077",7,7,2,1,1,1,1,1,1181,33,2
"5571",15200183,"-,4725",8,"15,92",2,"-1,0795","-3,332","-,889",9,"-2,1798",7,7,1,1,1,1,1,1,521,33,2
"5572",15200183,",2947",10,"15,5",1,",6611","-,6455",",5658",8,"-1,4851",7,7,1,1,1,1,1,2,521,33,2
"5573",15200183,"-,719",10,"16,25",2,",6611","-1,3995",",5658",6,"-,9993",7,7,3,3,2,2,3,2,521,33,2
"5574",15200183,"-,9585",10,"15,92",1,"1,8543","1,4116",",5658",12,"-2,4285",7,7,3,2,1,1,1,1,521,33,2
"5575",15200183,"-,5064",10,"16,17",2,"1,8543",",395","1,0991",12,"-2,0785",7,7,3,3,1,3,2,4,521,33,2
"5576",15200183,",0218",10,"16",2,"-,1163","-,7876",",3838",12,"-1,9151",7,7,1,1,1,1,1,1,521,33,2
"5577",15200183,",2947",10,"15,83",2,",9799","-1,1233","-,3306",12,"-,6562",7,7,1,1,1,1,1,1,521,33,2
"5578",15200183,"-,1816",10,"15,58",2,"1,8543","-,618","1,0991",9,"-1,568",7,7,1,1,1,1,1,1,521,33,2
"5579",15200183,",6642",10,"15,67",2,",1717","-,2882",",1018",8,"-1,15",7,7,1,1,1,1,1,1,521,33,2
"5580",15200183,"-,5064",9,"15,58",2,"-,5996","-,9705","-,889",6," ",7,7,1,1,1,1,1,1,521,33,2
"5581",15200183,",2906",10,"16",1,",4094",",4252","-,889",8,",3169",7,7,1,1,1,1,1,1,521,33,2
"5582",15200183,",223",10,"16",1,"-,4849","-,2882","-,4916",12,"-1,151",7,7,1,1,1,1,1,1,521,33,2
"5583",15200183,",9646",10,"16",2,",8101","1,5899","1,0991",11,"-1,1676",7,7,1,1,2,2,1,1,521,33,2
"5584",15200183,",2638",10,"15,75",2,",1148",",5759","1,0991",6,"-,5177",7,7,1,1,1,1,1,1,521,33,2
"5585",15200183,"-1,3229",10,"15,75",1,"-,5996","1,5899","-,2511",10,"-2,2381",7,7,1,1,1,1,1,1,521,33,2
"5586",15200183,"-,6762",9,"15,75",1,",2168",",9675",",3838",8,"-1,284",7,7,1,4,1,1,1,1,521,33,2
"5587",15200183,",1591",10,"15,75",2,"-,4954","-,7876","-,2511",10,"-1,0634",7,7,1,1,1,1,1,1,521,33,2
"5588",15200183,"2,5915",9,"16",2,"1,8543","-,954",",4662",9,"-,3732",7,7,1,1,1,1,1,1,521,33,2
"5589",15200183,"-,1344",10,"15,83",1,"-,3954","-,9705",",1018",8,"-1,5741",7,7,1,2,1,1,2,3,521,33,2
"5590",15200183,"-,3011",10,"15,92",1,",8598","-,3352","-1,7938",8,"-1,2373",7,7,1,1,1,1,1,1,521,33,2
"5591",15200183,"-,4606",10,"15,75",2,",4239","1,0205",",3821",6,"-,9029",7,7,2,3,1,4,1,3,521,33,2
"5592",15200183,"-,3381",10,"15,58",1,",0543","-,0077","1,0991",8,"-1,608",7,7,2,1,1,3,1,4,521,33,2
"5593",15200183,"-1,2562",9,"16,17",1,",8101","-,2882","-,889",7,"-2,0911",7,7,2,2,1,1,1,2,521,33,2
"5594",15200183,"-,5917",9,"16,08",2,",9799",",9675","1,0991",11,",393",7,7,2,2,1,1,2,1,521,33,2
"5595",15200183,"-,983",10,"16,25",2,"-,4495","-,7876","1,0991",16,"-2,0592",7,7,2,1,1,1,1,1,521,33,2
"5596",15200183,",2669",10,"16,33",2,"1,3961","1,0425","1,0991",6,"-,4896",7,7,1,1,1,1,1,2,521,33,2
"5597",15200183,"-,3381",10,"16,08",1,",1111","-,2882","-,2495",7,"-,735",7,7,2,1,1,1,1,2,521,33,2
"5598",15200183,",4638",10,"15,92",1,",3377","1,4116","1,0991",10,"-,8052",7,7,1,1,1,1,1,2,521,33,2
"5599",15200183,"-1,1797",9,"15,67",1,"-,4954","-,6455","-,3306",18,"-1,3294",7,7,3,2,1,1,1,2,521,33,2
"5600",15200183,",5423",9,"15,67",2,"-,1651","-1,2786","-,889",7,"-1,7919",7,7,1,3,1,1,1,1,521,33,2
"5601",15200183,",0248",10,"15,67",2,"1,1359","-,9705","-,4263",8,",8865",7,7,1,1,1,1,1,2,521,33,2
"5602",15200183,"2,5915",10,"16,08",2,"-,7315",",9455","-,0436",9,"-1,359",7,7,1,1,1,1,1,2,521,33,2
"5603",15200183,"-,5173",9,"16,08",1,"-,6557","-,9705","-1,4429",6,"-3,0562",7,7,1,2,1,2,1,1,521,33,2
"5604",15200183,",0248",10,"15,5",2,",8101","-,2882","-,4263",7,"-,3343",7,7,3,3,2,2,2,1,521,33,2
"5605",15200183,"1,0269",10,"16,17",2,"-3,0877",",8242","-3,0789",6,",1904",7,7,1,1,1,1,1,1,521,33,2
"5606",15200183,",0346",10,"16,08",2,",1928","-,2882","1,0991",7,"-,2741",7,7,1,1,1,1,1,1,521,33,2
"5607",15200183,"1,0269",10,"16,25",2,",5952",",4252","1,0991",15,",1461",7,7,1,2,2,2,2,2,521,33,2
"5608",15200184,",3462",10,"15,58",2,",9799","-,9705","-,3306",10,"-1,039",7,7,1,1,1,1,1,3,232,28,3
"5609",15200184,"-1,7183",9,"16,08",2,",1218",",5759",",3821",8,",8524",7,7,1,2,1,1,2,1,232,28,3
"5610",15200184,",2448",10,"15,42",1,"99","-,9705","-1,697",6,"-2,0642",7,7,1,1,1,1,1,1,232,28,3
"5611",15200184,"-,3381",10,"16",2,",8101","-,9124",",3669",8,"-1,6572",7,7,2,1,1,1,1,1,232,28,3
"5612",15200184,"-,3381",10,"15,83",2,"-,7791","-,2882","-1,0115",9,"-1,9842",7,7,1,1,1,1,1,1,232,28,3
"5613",15200184,"-1,1383",9,"15,75",1,",1218","-1,3995",",4662",12,"-2,1708",7,7,2,2,2,1,2,1,232,28,3
"5614",15200184,",9357",9,"16,08",2,",705","-,2882","1,0991",7,"-1,4645",7,7,1,1,1,1,1,1,232,28,3
"5615",15200184,"-,1613",9,"15,75",1,"-1,5087","-1,198",",5658",9,"-2,4467",7,7,1,1,1,1,1,1,232,28,3
"5616",15200184,"-,5917",9,"15,33",2,"-,109",",8242","1,0991",13,"-1,1177",7,7,2,2,1,2,1,3,232,28,3
"5617",15200184,"-,3381",10,"16,17",1,"-,1651","-,2882","-,4263",8,"-2,2606",7,7,1,1,1,1,1,1,232,28,3
"5618",15200184,",4932",9,"15,92",1,"-,6458",",4252",",3838",10,"-1,429",7,7,1,1,1,1,1,1,232,28,3
"5619",15200184,"99",11,"16,25",2,"99","99","99",99," ",7,7,NA,NA,NA,NA,NA,NA,232,28,3
"5620",15200184,"-,0621",10,"16,17",1,",8101","-,9705","-3,0789",7,"-2,5817",7,7,1,1,1,1,1,1,232,28,3
"5621",15200184,"-,3381",10,"16,08",2,"1,3961","-,2882","-,889",8,"-1,6977",7,7,1,1,1,1,1,1,232,28,3
"5622",15200184,"-,2859",10,"15,75",1,",9799","-,2882",",0264",9,"-1,1374",7,7,2,1,1,1,1,2,232,28,3
"5623",15200184,"-,3381",10,"15,75",1,",1111","-,2882","-,4263",9,"-1,3857",7,7,1,1,1,2,1,1,232,28,3
"5624",15200184,"-,37",10,"16,25",1,",1111",",4252","-3,0789",9,"-1,1801",7,7,1,1,1,1,1,1,232,28,3
"5625",15200184,",7701",10,"16,08",2,",8598","-,7876",",5658",6,"-2,338",7,7,1,1,1,1,1,1,232,28,3
"5626",15200184,",4438",9,"16",2,"-,9233","-1,198","99",9,"-1,7151",7,7,1,1,1,1,1,3,232,28,3
"5627",15200184,"-,1515",10,"15,92",1,"-,5512","-,9705","-,889",8,"-1,0534",7,7,1,1,1,1,1,1,232,28,3
"5628",15200184,"-,1491",10,"16",1,"-2,685","-3,2817","-3,0789",13,"-1,9564",7,7,4,4,4,4,9,4,232,28,3
"5629",15200184,",1516",10,"15,42",2,",1111","-1,2109","-,889",11,"-,7393",7,7,1,1,1,1,1,2,232,28,3
"5630",15200184,"-,2786",10,"16,17",1,",0543","-,2882","-,889",6,"-,1715",7,7,1,1,1,1,1,1,232,28,3
"5631",15200184,"-,3381",10,"15,75",2,"-,1651","-1,4606","-,739",9,"-1,861",7,7,1,2,1,2,1,3,232,28,3
"5632",15200184,",6642",10,"16,08",1,"-,6783","-,2882",",4662",6,",4412",7,7,1,1,1,1,1,1,232,28,3
"5633",15200184,",9357",9,"16",1,",4239",",5759",",5658",7,"-1,7142",7,7,1,1,1,1,1,1,232,28,3
"5634",15200184,"-,9919",9,"15,67",2,"-,8771","-1,2109","-,3306",8,"-1,2182",7,7,1,1,1,1,1,1,232,28,3
"5635",15200184,",1434",10,"16,25",2,",1111","-,2882","1,0991",6,"-1,6195",7,7,1,1,1,1,1,9,232,28,3
"5636",15200184,"1,0269",11,"16,25",1,",4631","-,2882","1,0991",6,"-1,5585",7,7,1,1,1,1,1,1,232,28,3
"5637",15200184,"-,6239",10,"15,75",1,"-,5313","2,2879","-3,0789",7,"-2,2948",7,7,2,1,1,1,1,2,232,28,3
"5638",15200184,"-,3381",10,"15,42",2,"-,5996","-,2882","1,0991",6,"-2,2679",7,7,1,1,1,1,1,1,232,28,3
"5639",15200184,"-,3381",10,"15,92",1,",8101","-,2882","-,2511",8,",9509",7,7,1,2,1,1,1,3,232,28,3
"5640",15200184,"-,7891",10,"15,5",2,"-,1651","1,5604","1,0991",6,"-1,1782",7,7,1,1,1,1,1,1,232,28,3
"5641",15200184,"-,3992",10,"16,08",1,",3236",",5759",",025",10,"-2,4355",7,7,1,2,1,1,1,1,232,28,3
"5642",15200184,"-,2109",9,"15,92",2,",4631","-,9124",",1018",11,",7087",7,7,1,1,1,1,1,1,232,28,3
"5643",15200184,",6642",10,"15,67",1,"-,3111","99","-,889",99,"-1,3808",7,7,1,1,1,1,1,1,232,28,3
"5644",15200184,"2,5915",9,"15,92",1,"-,7235","1,164","1,0991",9,"-1,9829",7,7,1,1,1,1,1,1,232,28,3
"5645",15200185,",412",10,"16",2,",705","-,9705","1,0991",6,",0561",7,7,1,1,1,1,1,1,1911,33,2
"5646",15200185,"-,4838",9,"16,08",2,"1,8543","-,2882","1,0991",12,"-1,816",7,7,1,1,1,2,1,1,1911,33,2
"5647",15200185,",7701",11,"16,25",1,"1,8543","2,2879","-3,0789",8,"-,3385",7,7,1,1,1,1,1,1,1911,33,2
"5648",15200185,",9958",10,"15,67",1,"-,4849","-,2882",",5658",9,"-,1875",7,7,1,1,1,1,1,3,1911,33,2
"5649",15200185,"-,1985",10,"15,42",1,"1,5074","-,2882",",3838",6,",5417",7,7,1,2,1,1,1,1,1911,33,2
"5650",15200185,"-,0621",10,"15,83",1,",9799","-,9705",",5658",9,",0703",7,7,1,1,1,1,1,1,1911,33,2
"5651",15200185,"-2,4078",10,"15,83",1,"-1,5486","-1,5094","-1,2602",9,"-,2389",7,7,3,3,2,2,3,3,1911,33,2
"5652",15200185,"1,5043",10,"16,25",1,",8598",",395","1,0991",7,"-,8054",7,7,1,1,1,1,1,1,1911,33,2
"5653",15200185,"-,6315",9,"15,33",2,"-1,0676","-1,4829",",4662",8,"-,0549",7,7,1,1,1,1,1,1,1911,33,2
"5654",15200185,"-1,3432",10,"15,75",1,"-1,1822",",4252","-1,3298",12,",9378",7,7,2,1,1,1,1,2,1911,33,2
"5655",15200185,"-,3381",10,"15,67",1,"-,1651","-,9705",",1711",8,",5265",7,7,2,2,1,2,1,1,1911,33,2
"5656",15200185,"-,4157",8,"15,5",1,",8101","-1,198",",5658",14,"1,1544",7,7,1,1,1,2,1,1,1911,33,2
"5657",15200185,"-,66",9,"16,17",1,"-,8771","-,7876","-,889",13,"-2,2889",7,7,2,3,1,3,1,2,1911,33,2
"5658",15200185,"-,3381",10,"15,75",2,"-,1651",",4252","-,889",8,"-1,9496",7,7,1,1,1,1,1,1,1911,33,2
"5659",15200185,",6642",10,"15,83",2,"-,1651","-,2882","-,4263",6,",7991",7,7,1,1,1,1,1,1,1911,33,2
"5660",15200185,"-,0221",9,"15,42",1,"-,2803","-,9705","-,889",13,",8257",7,7,1,1,1,1,1,1,1911,33,2
"5661",15200185,"-,3381",9,"15,83",1,"-,3263","-,2882","1,0991",6,"1,1006",7,7,1,1,1,1,1,1,1911,33,2
"5662",15200185,"2,5915",9,"15,58",2,"-,2111","-,2882","1,0991",7,"1,3193",7,7,1,1,1,1,1,1,1911,33,2
"5663",15200185,"-,4725",10,"15,92",1,",2405",",395","1,0991",8,"-,9591",7,7,1,1,1,1,1,1,1911,33,2
"5664",15200185,",2067",10,"16,08",2,",608","-,8088",",3838",11,"-,105",7,7,1,1,1,9,9,9,1911,33,2
"5665",15200185,"-,7768",11,"16,25",2,"-1,0795","-,2882","-,889",12,"-1,3376",7,7,2,1,1,2,1,1,1911,33,2
"5666",15200185,",6642",10,"15,58",2,"-,0413","-1,7442","-,889",11,"-,052",7,7,1,1,1,2,1,2,1911,33,2
"5667",15200185,",4335",10,"15,5",1,"-,1213",",5759",",1018",6,",454",7,7,1,1,1,1,1,2,1911,33,2
"5668",15200185,"2,5915",10,"16,08",1,"-,2598","-1,0724","1,0991",9,"-,3973",7,7,1,1,1,1,1,1,1911,33,2
"5669",15200185,",9646",10,"16,25",1,",9799","-,3352","1,0991",7,",4556",7,7,1,1,1,1,1,1,1911,33,2
"5670",15200185,"-,8234",10,"15,33",1,",5242","-,2882","-,889",10,"1,101",7,7,1,1,1,2,1,1,1911,33,2
"5671",15200185,"-1,0137",10,"16",1,"1,8543","-,9705","1,0991",8,"-,1769",7,7,1,1,1,1,1,1,1911,33,2
"5672",15200185,"-,7104",10,"16,08",1,"-,0056",",395","1,0991",6,",0591",7,7,1,1,1,1,1,1,1911,33,2
"5673",15200185,"-,6274",10,"15,5",2,"-,0056","-1,0629","-,045",8,",8356",7,7,1,1,1,1,1,1,1911,33,2
"5674",15200185,",0248",10,"15,33",2,",1111",",395","1,0991",7,"-1,0359",7,7,1,1,1,1,1,1,1911,33,2
"5675",15200185,"-,1515",10,"15,5",1,"-,8771","-,8753",",1711",6,",0161",7,7,1,1,1,1,1,2,1911,33,2
"5676",15200185,"-,7768",10,"16,17",2,"1,8543","-,4751","-1,4924",12,"-,3031",7,7,1,1,1,1,1,1,1911,33,2
"5677",15200185,"-3,1297",9,"15,75",2,"1,3961",",8242","1,0991",11,"-,1041",7,7,1,1,1,1,1,1,1911,33,2
"5678",15200185,"-1,0795",9,"15,5",1,",959","1,5899",",5658",6,"-,0201",7,7,1,1,1,1,1,1,1911,33,2
